source,target,weight
ZNF683,GPR153,5.720345114878986
E2F2,TMEM50A,5.715391863196334
JUN,SLC16A4,5.712941335701063
ENO1,SLC16A1,5.706824692085913
JUN,KIAA2013,5.703246727649685
HIVEP3,LINC01355,5.702484161828072
JUN,LDLRAP1,5.698428915331222
MTF1,THEMIS2,5.693415630335897
YBX1,ACOT7,5.693094688704097
MTF1,DRAM2,5.689660284002438
HIVEP3,LINC01356,5.688605848019779
JUN,TPRG1L,5.683965759378565
YBX1,PODN,5.683633774875022
ID3,CLCN6,5.681781364114094
ENO1,SERBP1,5.681721638941297
POU3F1,ERICH3,5.678887887375233
JUN,SPATA21,5.678823664163082
JUN,RHCE,5.678392042924772
JUN,COL16A1,5.675771518397762
ZNF691,KDF1,5.671276134820171
RUNX3,TP73,5.667646372267467
RUNX3,HES2,5.6554829628482
JUN,MATN1,5.654014070852027
ENO1,ERI3,5.64621365992339
JUN,TTC34,5.643331620428721
JUN,CCDC30,5.636897210102093
YBX1,AURKAIP1,5.63609851399746
FOXJ3,SELENON,5.634555322024881
JUN,LUZP1,5.631508352031181
E2F2,EXOSC10,5.629723149194176
ENO1,NASP,5.6187906924189654
MTF1,MKNK1,5.614632428585412
ZNF684,SLC6A17,5.61035771857297
ENO1,NCDN,5.610066225398774
TFAP2E,KDM4A,5.6035481301427765
E2F2,ACAP3,5.598301644589278
POU3F1,MRPS15,5.5969230299013715
JUN,NRDC,5.59187439953627
JUN,PTPN22,5.5887197172667475
ZNF691,CORT,5.584124715544442
JUN,SAMD13,5.582796497480295
ENO1,CHD5,5.5796426782934825
YBX1,C1orf162,5.5791900751175145
NFIA,COL16A1,5.577600464050983
RUNX3,MMP23B,5.570213171356478
TFAP2E,TMCO2,5.5620757455176095
JUN,SMIM1,5.561755137506585
MTF1,AGO1,5.561591683367998
NFIA,IGSF3,5.5600982960790395
ENO1,MRPS15,5.5562771223052
HIVEP3,SLC2A1,5.555960694034273
JUN,SYDE2,5.553003088410705
JUN,ASAP3,5.550171146189516
HES2,RIMKLA,5.546264477443291
ENO1,POU3F1,5.545646089526661
ENO1,COA7,5.544011221840833
JUN,LRIF1,5.5424312631898776
ENO1,USP1,5.5386440284427225
JUN,PABPC4-AS1,5.5330377614384165
YBX1,GPN2,5.5293980244002245
GFI1,CCDC27,5.5244985124641
TAL1,SH3D21,5.518977749490983
JUN,FBXO44,5.518007876942006
GMEB1,CLSTN1,5.517666705037001
JUN,SRM,5.517340870971903
ID3,CCDC18-AS1,5.514141713819409
ID3,LINC02606,5.511538509550587
JUN,VPS13D,5.505375854755482
E2F2,ALG6,5.503639962268222
ENO1,HNRNPR,5.488886478224354
ENO1,MED8,5.488147830204105
FOXJ3,CC2D1B,5.487689960652336
NFYC,STPG1,5.485469195829032
ENO1,PHACTR4,5.484814087746143
ZNF683,SSBP3,5.483278084554397
RUNX3,ZMYM4-AS1,5.482825448434474
ZNF691,TMEM200B,5.48175337123187
JUN,FOXO6,5.481001963687159
JUN,LINC01358,5.478365848408654
JUN,FOXD3-AS1,5.478316295146136
FUBP1,FNDC5,5.476361740695836
FOXO6,GNAT2,5.469704238066055
JUN,AZIN2,5.465005108905435
YBX1,LINC01357,5.463709366132077
RUNX3,ZNF683,5.462670896862052
YBX1,SH3D21,5.46145302420579
ENO1,CDCA8,5.458681059580849
ID3,TMEM52,5.455380158243672
HIVEP3,GFI1,5.453083683738557
E2F2,DPH2,5.45303721822452
FOXJ3,RBP7,5.445998744747412
ENO1,SIKE1,5.44501779158808
GMEB1,SYDE2,5.443557299913115
MTF1,KCNA2,5.438640506303495
RUNX3,LYPLA2,5.438375361988235
FUBP1,C1orf185,5.436656205954721
ENO1,CC2D1B,5.436163130208854
FUBP1,GRIK3,5.432549555930191
ENO1,FAAH,5.432181532873612
JUN,CDK11A,5.431592060988439
YBX1,FOXJ3,5.429481789073017
ENO1,CELA2A,5.427961476828776
YBX1,PLPPR5,5.4273753366155155
POU3F1,TNFRSF4,5.427291430426196
GMEB1,TMCO2,5.424069814768347
ENO1,NEXN-AS1,5.423682111079938
E2F2,PITHD1,5.4219482643253265
YBX1,TMEM200B,5.420072392945448
JUN,RCAN3,5.417786525206536
FOXJ3,MIGA1,5.416918888227253
ENO1,RPS6KA1,5.416736291108214
YBX1,SIKE1,5.406572771969346
TP73,CCDC24,5.400886952325861
MTF1,DDX20,5.400276552565852
JUN,MAGI3,5.398097176354368
ID3,CAMTA1-DT,5.396400685741996
E2F2,GNG5,5.395877951294868
MTF1,CCDC17,5.395799358896404
ENO1,ZMPSTE24,5.389560678507479
JUN,PIGK,5.388446054436021
JUN,LMO4,5.3840274100527035
ENO1,RCC1,5.381998683820726
NFYC,ZYG11A,5.381587262563048
JUN,WDR47,5.380141414138872
NFYC,LINC01356,5.378182708915083
JUN,TMEM52,5.374742381200597
ENO1,CD53,5.374079098530382
JUN,AKNAD1,5.370569863675355
E2F2,PAFAH2,5.36706388758533
JUN,MMACHC,5.358058421548159
E2F2,EIF3I,5.357219098295506
YBX1,HNRNPR,5.356794338355889
ZNF683,TESK2,5.356005010558553
HES2,TTC22,5.350318018890211
MTF1,ADORA3,5.343032401815651
ID3,LINC02812,5.341468012101964
ENO1,FBXO2,5.341084762775233
ENO1,STMN1,5.335992202861783
JUN,C1QA,5.335936906102847
E2F2,RBM15,5.330539056899566
FUBP1,FYB2,5.329880902844071
JUN,SCNN1D,5.327346727214951
ZNF683,ERRFI1,5.326073349816202
FOXJ3,MIR34AHG,5.318688600719238
ENO1,AKNAD1,5.31749957057097
JUN,RBMXL1,5.31453476528311
FOXJ3,CPLANE2,5.309588827490942
ENO1,MRTO4,5.308490799858764
JUN,MOB3C,5.307691280065372
FUBP1,ZSWIM5,5.307130116427058
ENO1,SLC35E2B,5.30616453377187
FUBP1,PINK1-AS,5.303104157210617
POU3F1,PIK3CD-AS1,5.301282737098231
GFI1,LINC01768,5.299282809402038
JUN,COL11A1,5.2923726668348285
JUN,ZFP69,5.285328828506806
FOXJ3,CYP2J2,5.283377581068099
E2F2,SERBP1,5.282059726924316
ENO1,PRKCZ-AS1,5.274698738752576
ID3,MMACHC,5.271727400294365
YBX1,ZSCAN20,5.269893383643796
YBX1,MICOS10,5.269734905158859
E2F2,RAD54L,5.263354648922823
JUN,EYA3,5.262641793524413
YBX1,MRPL37,5.257959429513842
JUN,MTFR1L,5.256042643255029
ENO1,ATP5PB,5.254701680852619
FOXJ3,HYI-AS1,5.248032294177993
ID3,C1orf127,5.246347016506834
RUNX3,HIVEP3,5.244341505502447
FUBP1,MANEAL,5.243756728080038
ENO1,C1orf122,5.241889153161765
MTF1,CELA3B,5.238642111356908
TFAP2E,ESPN,5.235106549254569
TAL1,TCEANC2,5.235040941909802
JUN,CDC42-AS1,5.231105053417798
JUN,CDK11B,5.230417700290878
JUN,RHBDL2,5.229613805455264
YBX1,RBM15,5.2232011011351815
FOXJ3,RHCE,5.2174099130223475
JUN,FBXO42,5.216412895553193
HIVEP3,LINC01362,5.215336709396644
NFYC,PRKCZ,5.211589722800165
MTF1,IFI44L,5.211163981759803
FOXO6,GPR61,5.209385517302966
ENO1,PITHD1,5.206865893897325
ZNF684,KIAA1522,5.204803779364106
FUBP1,EPHA2,5.204115039591074
ENO1,DPYD-AS2,5.203842726159038
JUN,SPEN,5.201078777312114
GMEB1,NTNG1,5.19888639664437
ENO1,SZRD1,5.197421565771418
ZNF691,RCC1,5.1950640633856615
HIVEP3,MFSD2A,5.194637169764748
ZNF683,DCDC2B,5.193309784760206
JUN,TEX46,5.190573708195747
ENO1,MKNK1-AS1,5.190375808200679
YBX1,ZNF593,5.184959653410043
JUN,TMEM53,5.175664391890727
JUN,CORT,5.175082346837922
E2F2,USP1,5.174654305899785
YBX1,RPL5,5.173986124609997
ENO1,PTP4A2,5.169943169311127
ENO1,RRAGC,5.1657264002309065
ENO1,PPIE,5.164407275521423
ENO1,GALE,5.1634614236911505
ENO1,SNHG3,5.160082829217648
YBX1,ANKRD65,5.159054840355741
FUBP1,LINC01364,5.157835273156032
YBX1,INTS11,5.157257786461704
JUN,GRIK3,5.156820446470402
JUN,TNFRSF9,5.156740038773848
RUNX3,CYP4B1,5.156592833573867
NFYC,CNKSR1,5.153362204410097
JUN,H6PD,5.152942283262666
HIVEP3,MIR3659HG,5.151476734024452
RUNX3,DRAXIN,5.149430287870247
FOXJ3,OLFM3,5.147206279272725
JUN,GSTM3,5.144017273223253
ID3,LURAP1,5.142705084142193
ENO1,KPNA6,5.141415885128622
MTF1,SLC9A1,5.138739701110991
ENO1,RTCA,5.135590505796555
ZNF683,HIVEP3,5.131342572776413
NFYC,BCAR3,5.128966914217172
ID3,RRAGC,5.127984661199486
MTF1,TTF2,5.126503244924828
YBX1,RCC2,5.122842469286091
YBX1,DNAJC8,5.119137674064663
JUN,LINC01357,5.11868759991189
ENO1,TM2D1,5.113779090410606
JUN,MFN2,5.110909419419718
ID3,KCNA2,5.106625703983548
ZNF683,LINC01786,5.09133449411604
RUNX3,SYTL1,5.090809898389481
ENO1,ELOVL1,5.088906384986681
YBX1,AGMAT,5.085726750392518
RUNX3,AKR7A2,5.068835000935482
ENO1,HES2,5.064173540654822
FOXO6,RAP1GAP,5.060159870253504
E2F2,DMAP1,5.059427149004395
JUN,CAMTA1,5.059007860230123
GFI1,EPHA10,5.05793009415376
E2F2,THRAP3,5.057842039336218
ENO1,MACF1,5.0564617485342085
E2F2,SIKE1,5.053746560313568
JUN,TMCO2,5.051409687614799
FUBP1,UTS2,5.050957068687559
ENO1,CDKN2C,5.038619722517114
E2F2,TXLNA,5.036852126764534
HIVEP3,CNKSR1,5.035757806769
TFAP2E,MSH4,5.0350128014458875
E2F2,STMN1,5.034586461523642
JUN,MAN1C1,5.026601293475251
YBX1,PGM1,5.025797276973672
YBX1,CDC20,5.019618097371578
RUNX3,TFAP2E,5.019540550792873
YBX1,RPL22,5.016945744310192
FOXJ3,OPRD1,5.016046350939135
JUN,RCC1,5.0123764235356365
ENO1,SF3A3,5.010767545576887
MTF1,DPYD-AS1,5.006489664374301
RUNX3,SPOCD1,5.004246011379889
ENO1,ATPAF1,5.004099227066618
ENO1,ISG15,5.003483178627771
ENO1,RPA2,5.003064430040822
TAL1,TSPAN2,5.00179324910947
ID3,ZBTB40,5.001445278822032
E2F2,CDC42,4.9962629833043595
HIVEP3,KIF17,4.995183399234891
ENO1,PRPF38A,4.993783538596696
NFIA,KCNQ4,4.98671577935221
MTF1,GIPC2,4.9831347929469825
YBX1,SH3BGRL3,4.9812565251762235
RUNX3,FAM167B,4.97809306691351
JUN,SLC25A24,4.975750613763041
HIVEP3,CCDC28B,4.974239440991836
FUBP1,SLC5A9,4.968975048708782
RUNX3,IPP,4.968843333513642
YBX1,CITED4,4.968026393658872
YBX1,TAF12,4.966464037126891
MTF1,FCN3,4.9656593963804
FOXJ3,TNFRSF4,4.964868560442918
ZNF683,PTGFR,4.962159698650889
MTF1,LINC02777,4.960711646696528
GFI1,STIL,4.956303637195119
FUBP1,OPRD1,4.956046448486387
ENO1,LAPTM5,4.953975239630915
HIVEP3,ZSWIM5,4.95332039787005
JUN,IQCC,4.952054129344237
RUNX3,ZCCHC17,4.94894710289743
ENO1,LINC01677,4.948855096277586
ENO1,ROR1-AS1,4.94731470636759
TP73,RWDD3,4.944201013874481
POU3F1,LINC01128,4.942579298895662
JUN,MIIP,4.941129500053067
FUBP1,CTH,4.937751813691001
HIVEP3,CAMK2N1,4.935542528251448
GMEB1,UBXN11,4.935341372191611
ENO1,CD52,4.93060643205895
ENO1,FRRS1,4.928447154542974
JUN,LEPROT,4.9268517484379775
JUN,EXO5,4.926801646849181
MTF1,SLC25A33,4.925737347354003
E2F2,PSMB2,4.924715880988163
E2F2,MRPS15,4.924393404162005
ENO1,ATAD3A,4.9238760672425625
FUBP1,NOL9,4.922553779663255
JUN,LINC01762,4.921654417663717
ENO1,SPOCD1,4.918179072796512
HES4,MATN1,4.916567334674926
YBX1,PPT1,4.915885077941441
ENO1,CCDC18,4.91578139003526
JUN,NBPF3,4.91195511655629
ZNF684,CLCA4-AS1,4.91158040500686
ENO1,ZCCHC17,4.908131478462051
MTF1,EIF4G3,4.906393607166747
E2F2,ZRANB2,4.906380594423643
ID3,PPIE,4.904135291217623
ENO1,PPP1R8,4.900604188376977
YBX1,DEPDC1,4.896005014625912
FUBP1,DPYD-AS2,4.8936950080429815
ENO1,FHL3,4.891867272120493
MTF1,KAZN,4.887481787852756
JUN,GBP3,4.886476761356162
JUN,ALPL,4.884847139097948
HES4,MANEAL,4.8830214312967035
MTF1,CD101,4.88100490993632
JUN,BCL2L15,4.877333052980287
ENO1,CSDE1,4.87608970361148
RUNX3,KIF2C,4.87397030345838
MTF1,MOB3C,4.872599434993915
MTF1,PATJ,4.8689908805384405
E2F2,AURKAIP1,4.865970584898817
JUN,HS2ST1,4.853376672505281
ENO1,ASAP3,4.852074841161796
RUNX3,ZC3H12A,4.84985232970184
HES4,ISG15,4.848193616312902
ENO1,CRYZ,4.845318377542894
FOXJ3,SYNC,4.83414791218831
GMEB1,CASQ2,4.831286955709582
ENO1,KCND3,4.827668507890804
GMEB1,P3H1,4.827317966863694
YBX1,ATAD3B,4.826617349011018
HIVEP3,SAMD11,4.82575610177339
ENO1,EXO5,4.824996209961584
ENO1,EIF3I,4.824937531160757
TFAP2E,MMP23B,4.821598348700689
MTF1,PTBP2,4.820359910178169
JUN,AGBL4,4.819210571633059
YBX1,HES4,4.816449629371553
RUNX3,UBE2U,4.814452198349984
FOXJ3,CDCP2,4.810610465071355
JUN,UBXN11,4.81021774987088
FOXJ3,TAS1R1,4.8020154966246285
JUN,CACHD1,4.7994527644116
GMEB1,VWA1,4.7966820406437165
JUN,ZBTB48,4.794696482447857
FOXJ3,DVL1,4.79280199135711
RUNX3,ECHDC2,4.791074734614999
ZNF683,PPIH,4.788718415213825
ZNF684,MIR4422HG,4.787467624953045
JUN,ZNF684,4.785493332977139
E2F2,GADD45A,4.782848393128555
ENO1,SRSF11,4.781343832134327
ENO1,MAP7D1,4.779833185437303
YBX1,MRPL20,4.778522910238049
JUN,ERMAP,4.773588373001718
RUNX3,PLA2G5,4.768263394563305
HES2,ADGRL2,4.7672053491162965
JUN,ANGPTL7,4.764832189240289
E2F2,LINC01359,4.763893657852531
YBX1,INPP5B,4.762555835388403
ZNF683,ID3,4.759873087656832
ZNF683,SLC1A7,4.754708717663987
FOXJ3,C1QC,4.749838534110045
ENO1,RHOC,4.745413800480765
GMEB1,CTTNBP2NL,4.744167196979929
JUN,NBPF1,4.7436341971918985
JUN,TFAP2E,4.742640492515201
JUN,MTHFR,4.741780792966754
JUN,MFSD14A,4.73931402190057
ENO1,INTS11,4.7372871003292465
NFYC,NPPA,4.732466724650144
ENO1,PNRC2,4.730219254369999
MTF1,LRRC8D,4.72559995575723
MTF1,PDE4B,4.725014696885649
ZNF691,MAST2,4.722203487062702
MTF1,GBP5,4.721967275446153
FOXJ3,STRIP1,4.721149257502166
ENO1,SRARP,4.719529167665807
JUN,MMP23B,4.718356204244128
JUN,MKNK1-AS1,4.715446988300577
JUN,NEGR1,4.71324381094789
ENO1,SYF2,4.711423046579984
POU3F1,MED8,4.711348867029908
ZNF684,F3,4.706949979683015
FOXJ3,LRRIQ3,4.706796263416782
YBX1,PEF1,4.7058647528746675
ZNF683,ADGRB2,4.705769514889427
JUN,PLEKHN1,4.703187420591912
ENO1,FAM41C,4.701599797714733
ENO1,GBP4,4.700372607577556
ENO1,ABCA4,4.698165401852494
FUBP1,ZFP69B,4.69695058798244
TFAP2E,CSMD2,4.696651164584483
FOXJ3,DENND2D,4.694285791348798
YBX1,ATP5IF1,4.690459101919915
ENO1,DDI2,4.690444303706016
JUN,NOL9,4.689831856378386
JUN,KDF1,4.688839819688071
ID3,KTI12,4.6881406362263265
ZNF684,DDI2,4.687653245518763
RUNX3,EPHA10,4.674940614239536
RUNX3,ODF2L,4.664344583056385
ENO1,NUDC,4.661623283092097
HIVEP3,ATG4C,4.659705075418657
FOXJ3,CLCA4,4.6595621623742165
JUN,FYB2,4.6581012825338375
ENO1,MAD2L2,4.656567573875404
FUBP1,PUM1,4.6561128514886665
ENO1,AKIRIN1,4.654972032697648
RUNX3,MYOM3,4.654021579676202
JUN,INKA2-AS1,4.65306942242823
JUN,CYB561D1,4.649934878695143
ENO1,SMIM12,4.643399699554956
JUN,TARDBP,4.642692549717223
FOXJ3,TMEM234,4.641484525655294
GMEB1,PTGFRN,4.634478078938106
ENO1,WDR77,4.632846099735065
JUN,YIPF1,4.6270079384475915
ENO1,GMEB1,4.626673818353448
JUN,ZMYM6,4.626324014115113
RUNX3,TTC4,4.6250954904123285
RUNX3,LINC01748,4.624684374516411
YBX1,LINC01676,4.623762754334892
YBX1,CDKN2C,4.620765744807089
JUN,LINC01562,4.619174632556015
JUN,MECR,4.618663784214984
JUN,SYT6,4.6124738907359175
FUBP1,SRARP,4.612124540073008
JUN,LINC01765,4.60968265641771
ENO1,CDC42,4.605369230934697
FOXJ3,LUZP1,4.603285580942985
JUN,DNAJB4,4.602076308440859
HES4,SMAP2,4.600883885213027
FUBP1,MIR4422HG,4.600325385778981
JUN,ROR1-AS1,4.598453418735593
FOXJ3,LRIF1,4.598246471913812
ENO1,SLC6A17,4.597310137813028
PRDM16,PLCH2,4.595429901297374
ENO1,SASS6,4.593989117547545
ENO1,IFI6,4.591688185524841
FOXJ3,MYCL,4.587562203430381
HES4,GBP2,4.587185544046958
MTF1,WASF2,4.581368363402178
ENO1,LRRC41,4.580233313716689
YBX1,LINC01359,4.579701513421082
YBX1,PARK7,4.569828588657014
FUBP1,IFNLR1,4.564609601432184
MTF1,CAMTA1,4.561822116412326
YBX1,STMN1,4.561635705922842
JUN,MFSD2A,4.5612696866338585
ZNF683,TTLL10,4.559678536949438
ZNF683,MTOR-AS1,4.55892745797719
FOXJ3,COL11A1,4.554747740007204
RUNX3,CASZ1,4.55377516516125
NFYC,DHRS3,4.552982818394727
YBX1,CASQ2,4.550285389703319
JUN,ZBTB8OS,4.548604785673346
ID3,LINC01135,4.547912642660737
JUN,LRIG2-DT,4.547415002082358
JUN,HSPG2,4.545259233270528
ENO1,TAS1R1,4.54386349826812
ENO1,GNB1,4.543624353616956
E2F2,ENO1,4.543193640078112
E2F2,BTF3L4,4.54272906414691
YBX1,PITHD1,4.54244924030541
FOXJ3,LEPR,4.542197283408552
ENO1,BTF3L4,4.54090713024719
JUN,TAF12,4.540106327336909
FUBP1,LINC01772,4.538277348961682
YBX1,FAAP20,4.537504887296093
ENO1,COL8A2,4.536596647635639
ZNF683,RUNX3,4.534594403231603
E2F2,MRPL20-AS1,4.534529521301673
MTF1,HES4,4.5339925852189475
JUN,PLEKHG5,4.533026775847133
ENO1,CMPK1,4.532580501894444
JUN,CFAP74,4.53205309005141
NFYC,RIMS3,4.531746755508569
RUNX3,LINC01135,4.530360181001983
ENO1,ACADM,4.530215323721138
MTF1,ST6GALNAC3,4.528351853141783
JUN,PRPF38B,4.527414855686166
E2F2,TP73,4.527183823578442
ENO1,C1orf141,4.523269053433314
FUBP1,JUN,4.523196013514426
JUN,HIPK1-AS1,4.519596113061112
NFYC,TEX46,4.514867604700738
HIVEP3,HES2,4.511344222247008
JUN,LINC02811,4.510859347008649
ENO1,PSRC1,4.509872104712955
POU3F1,SPSB1,4.5091014780619245
JUN,EPS15,4.507104777892397
ENO1,DDOST,4.506487759811873
ENO1,TCEANC2,4.502728509123754
NFIA,C1orf127,4.50217983541092
JUN,DFFB,4.500548912026872
JUN,AMPD2,4.500081888300721
E2F2,LINC01358,4.496478606465091
ENO1,FAAP20,4.4956232691267495
HIVEP3,AGBL4,4.494507349611361
JUN,CNR2,4.49231952318007
YBX1,SYCP1,4.491324341605472
JUN,FAM229A,4.491016127915058
ENO1,PPIH,4.489315463576308
RUNX3,ALG6,4.489212532742675
JUN,DDAH1,4.4868318303450705
JUN,SMIM12,4.486437621964017
ID3,CYP2J2,4.485378551871293
JUN,MTF1,4.483502283938475
ENO1,LINC01140,4.482582231025582
MTF1,LCK,4.479547990183346
FUBP1,GFI1,4.476855808421149
YBX1,NGF,4.47496307321688
HES2,SZT2,4.474042049104191
ZNF683,IPO13,4.472188924188214
HES4,ZMYND12,4.472053011654818
ENO1,TENT5B,4.4703029830029735
ENO1,EBNA1BP2,4.4684775210249175
YBX1,CLCC1,4.467996600651921
FOXJ3,RIMS3,4.466110617199462
FUBP1,USP48,4.465813324797723
JUN,STPG1,4.465810273453278
ZNF683,LRIG2-DT,4.465558075963963
YBX1,CLSPN,4.463810784577917
E2F2,TNFRSF25,4.463586178595498
ENO1,HENMT1,4.463502983923845
JUN,GNAI3,4.463033646926695
ENO1,AURKAIP1,4.461365349388637
FUBP1,COL9A2,4.460684605188689
YBX1,LINC01226,4.456153818189406
YBX1,UQCRH,4.45544742205366
MTF1,IFI44,4.4537726349282885
TP73,PABPC4,4.453682478968208
POU3F1,PNRC2,4.453254629668038
MTF1,KIF1B,4.448663922648151
FOXJ3,ODF2L,4.448530163376017
JUN,TMEM51-AS1,4.447496158548705
YBX1,LINC02812,4.4449355356282565
NFYC,FBXO6,4.440116369368772
MTF1,LRRC41,4.435518091661246
FUBP1,PALMD,4.435028670405485
ENO1,ATXN7L2,4.4338081480799385
YBX1,PLA2G2F,4.427368582753658
JUN,TRIT1,4.422611720682345
JUN,ECHDC2,4.421658477168313
ENO1,E2F2,4.417090078155721
YBX1,CZIB,4.412867856334643
ENO1,LAMTOR5,4.410649087821601
RUNX3,CFAP74,4.410424348250918
ENO1,RBM15,4.409731593919599
FOXJ3,MAN1C1,4.409423620069319
YBX1,ZNF691,4.4072718560326605
YBX1,LINC01748,4.403205746109979
JUN,CTBS,4.402977097366233
ENO1,ACOT7,4.401749027917406
ENO1,KIAA1522,4.401218253688876
ENO1,GBP7,4.399159708076395
E2F2,RTCA,4.398694133527876
JUN,TMEM167B,4.391472916040707
NFIA,CSF1,4.391130675877604
E2F2,MCOLN2,4.389617351066827
FOXJ3,KIF17,4.389003385733994
MTF1,PLEKHM2,4.3877775786297395
HIVEP3,AKR7A3,4.386915947380726
ID3,ECE1,4.385810904608621
POU3F1,LRP8,4.385030114821225
FOXJ3,TNFRSF14-AS1,4.38046672726192
YBX1,WDR47,4.3802670150130325
FUBP1,C1orf167,4.378152507406409
MTF1,CSF3R,4.368220275785201
HES4,ZMYM6,4.367746087334396
RUNX3,LINC00115,4.366349099761934
JUN,NSUN4,4.364603991258322
POU3F1,SASS6,4.362145480018191
HIVEP3,TACSTD2,4.360408491765193
YBX1,ZNHIT6,4.354543195375052
JUN,LRRC8C-DT,4.351742005320986
E2F2,TTC34,4.349693725337849
ENO1,TMEM240,4.349438016590161
JUN,HECTD3,4.348341134434174
YBX1,RPS8,4.347597908394552
RUNX3,GBP7,4.346810998778286
ENO1,ATP6V0B,4.345422791717462
JUN,PALMD,4.34330626415705
FUBP1,BMP8A,4.342671686944639
ENO1,MYCBP,4.34101289217514
FOXO6,SLC35A3,4.336283428800735
ID3,DDAH1,4.3350888959294505
JUN,LRRC7,4.331963362265953
RUNX3,LINC01788,4.329636765219762
JUN,LRRC39,4.326364095256418
NFYC,EPHX4,4.325112773596594
MTF1,GNB1,4.320227742646382
YBX1,MYCBP,4.317387726404787
YBX1,SYNC,4.314641004426107
MTF1,TMEM51,4.310209053998201
FOXJ3,DAB1,4.30399593939337
ENO1,MCOLN2,4.302813014450886
MTF1,CTNNBIP1,4.299926677261345
ENO1,INKA2,4.298935205880898
GMEB1,RHBDL2,4.2956052083960685
GFI1,DHDDS,4.292879955346995
NFYC,AGBL4,4.290282667369801
E2F2,HP1BP3,4.289163815674376
JUN,AGTRAP,4.288902565054836
E2F2,UQCRH,4.285866863814025
FOXJ3,MUL1,4.2811450852843285
JUN,FUBP1,4.279839493732566
ZNF691,EFCAB7,4.2784846591194805
HES4,SLC6A17,4.277537120655707
JUN,C1orf50,4.274312949389577
HES4,WASF2,4.2725358479158615
YBX1,TMEM59,4.272513183970047
ZNF683,ARHGEF19,4.2706603905118365
HES4,ARHGAP29,4.269647580682027
ID3,COL16A1,4.267337421218959
ENO1,EXOSC10,4.266977440489285
E2F2,PUSL1,4.258111358931078
ENO1,TTC39A-AS1,4.257907771541006
E2F2,CZIB,4.257493104057527
ID3,DIPK1A,4.253380741558365
JUN,IGSF3,4.251195840044216
YBX1,NEGR1,4.249914878710408
ENO1,EXTL2,4.249107919123125
YBX1,ZNF436,4.248633621019336
NFYC,LINC02812,4.243524282499147
YBX1,LINC01362,4.2407762997050105
FOXJ3,RNF11,4.240417432335665
YBX1,NASP,4.239920440348249
FOXJ3,TXNDC12,4.239454581658199
MTF1,NMNAT1,4.2394531612096245
JUN,KDM4A-AS1,4.238254871038849
MTF1,CAPZA1,4.2371763221407255
ENO1,ZNHIT6,4.235290769766476
FOXJ3,GSTM2,4.2343972546009265
MTF1,TEX38,4.233432697125132
RUNX3,RCC1,4.233027163755831
JUN,SPATA1,4.232965893273781
ENO1,C1QB,4.232460056785758
GMEB1,C1orf141,4.2297196030094835
YBX1,HP1BP3,4.226693677956914
ENO1,LZIC,4.223991666212693
POU3F1,CDC20,4.222921154752715
HES4,PARS2,4.222359628903377
NFIA,GNG12-AS1,4.221432405434764
YBX1,LINC01768,4.220049235126878
JUN,ZNF326,4.218802421696802
ENO1,TTC39A,4.217733773926145
YBX1,LRIG2-DT,4.216231110830998
ENO1,PHTF1,4.215164187222731
GFI1,TGFBR3,4.214517536560628
ENO1,MSH4,4.214498297870335
JUN,ST7L,4.2144487063497325
FOXJ3,MFSD2A,4.211489223540278
ENO1,JAK1,4.2109808430153235
TAL1,CDC7,4.2088100487440725
NFIA,SZT2,4.207496009700238
ENO1,WNT2B,4.20629364462036
ENO1,CYP4B1,4.203989572321685
ENO1,WRAP73,4.203740135592201
YBX1,SERBP1,4.201829293423577
MTF1,PGD,4.201507851534637
YBX1,YRDC,4.200378419815682
MTF1,LINC01389,4.198637907483733
JUN,AKIRIN1,4.197890629360384
YBX1,LINC00339,4.195492142541951
RUNX3,HMGCL,4.192852274435159
YBX1,PEX10,4.191674334032596
ID3,CNR2,4.190413762645674
JUN,RAB3B,4.189085377919716
MTF1,LAPTM5,4.18880193602541
JUN,HES2,4.186207819515542
JUN,DRAXIN,4.1860286065273815
ENO1,NDC1,4.183995568906243
HIVEP3,OPRD1,4.183233855614096
RUNX3,MIB2,4.182524416012499
PRDM16,MEGF6,4.1819446524238195
ENO1,SAMD11,4.180376049657982
E2F2,TMEM200B,4.178060571929441
ENO1,TNFRSF25,4.176615248823028
JUN,PLA2G2F,4.176452742771554
HES4,NEXN-AS1,4.176116749020539
ENO1,LINC01712,4.172569665881968
YBX1,CYP4A22-AS1,4.172564649237308
GFI1,MATN1-AS1,4.167954890717563
E2F2,ORC1,4.166876825117517
HIVEP3,C1orf185,4.16656010320201
ZNF683,SPOCD1,4.166283817764871
JUN,STK40,4.165773067406957
FOXJ3,KCNA3,4.164947239227936
MTF1,OSBPL9,4.161278801650412
JUN,DOCK7,4.157829707359817
FUBP1,LMO4,4.155899065045817
YBX1,GLMN,4.152735784504006
ENO1,THRAP3,4.152339793454967
HIVEP3,RNF207,4.152238449497113
ID3,LDLRAP1,4.148999938518204
YBX1,TRAPPC3,4.145183756011401
MTF1,PTGFR,4.144138953971423
ZNF684,HYI-AS1,4.139307791636244
ENO1,LNCTAM34A,4.137783889697603
ZNF684,CELA2B,4.137744801786794
YBX1,LSM10,4.136918278923954
MTF1,RAP1A,4.134754402722287
E2F2,DCLRE1B,4.133901904222571
FUBP1,SLC2A5,4.133840724748975
GMEB1,B3GALT6,4.132129491005475
E2F2,SLFNL1-AS1,4.131044892660928
