"","SAMd027124354ce","SAMbf1a3ae828e6","SAM2e9ac0b1b250","SAM30b5c6c54cf7","SAMd35318127278","SAM560f23d6a3ad","SAM73663ee4a96e","SAMc2a1820d4e6b","SAMe1eb5d988760","SAM8a1b0e02ee42","SAMd7d57ee3a863","SAM065890737112","SAMb470eb8f04be","SAM203dcf14f927","SAMd3bd67996035","SAMd3601288319e","SAM670649e105b5","SAM3b15b4c6311d","SAMeaa477a5384b","SAM25510f300d79","SAM771445e92421","SAM6f2a102a99df","SAM6ff654a20f98","SAM31d9176e11fb","SAM572f19794c96"
"NEUROG2",-2.7503126031814,-1.81258403156567,-2.06877935483141,-2.03308647117367,-1.37022310737805,-2.07971766913064,-2.08235894340739,-2.26137435406683,-2.64720117813709,-1.47509497410216,-2.08583545233851,-1.70096419826587,-2.43162990494868,-2.10110435090802,-1.86419903604571,-2.08459074182434,-2.32109732576524,-2.34417577271869,-2.1648706159775,-2.01343514134643,-2.14495216538004,-2.57615095812983,-2.11988344965184,-2.55420877781941,-2.39632709044403
"NEUROG3",-4.62236473393128,-4.78335071223912,-4.75992118025907,-4.89484611215196,-4.80244243656649,-4.86888817947853,-4.57669356689852,-4.83294357165944,-4.82994752789044,-4.21388559592937,-4.63143330334434,-4.64830784543864,-4.86866743235584,-4.79192004461551,-4.63266849258454,-4.17188065786064,-4.61375152957338,-4.64202038873003,-4.36351223546411,-4.58792291126849,-5.01501803736738,-4.36255475599363,-4.45309217985446,-4.52141523329474,-4.41115326106712
"NFAT5",1.04274320394537,1.30079346305548,2.58577012137921,1.07794930498918,1.31240726512705,1.18969829102376,1.71309404266802,1.28494880128353,1.80028466894342,1.11872203079927,1.29520570651539,1.5721571185532,1.95347870566,1.51115789716724,1.75226119328305,2.0039965152458,1.50175506558453,1.10226855844755,1.51836218013357,0.992431727066794,1.660712936188,1.31233808358033,1.79415098914652,1.31282710486648,1.32123674731298
"NFATC1",0.4056681538215,0.277026673797515,0.36434078914717,-0.473947116695626,-0.476285618007992,1.34475216717492,0.0706330279887718,0.482578117983038,0.742985031558807,-1.26588803849939,1.38648445155167,-0.770455065508868,0.123416412402617,0.335549305809635,0.603897234823611,0.779475901474418,0.487227659825295,0.0883985856276804,-0.0346298482148107,-0.245731546631979,0.768024915361046,0.50373692267315,0.0615755727091337,-0.0476082431094919,0.0853278118698967
"NFATC2",-1.71251961319471,-1.06113242488283,-0.362126418414612,-1.62518056317493,-1.06899477862375,-0.253348904417021,-0.908741226472121,-0.307188859281698,-0.615815460289636,-2.21171674576649,-0.0879326172286334,-1.04543816018475,-1.09745094061852,-0.522598860352585,-0.169307660664967,-0.415710559692611,-1.37432721960322,-1.06543715583842,-0.841765355419523,-1.56532424559194,-0.323009203100091,-0.263573372613853,-1.31570592593503,-1.02286357353628,-0.928159345937559
"NFATC3",-2.241607900146,-1.35630492898245,-1.32235992412837,-1.46694496175504,-1.02942481964618,-1.16586182084726,-1.35588135298293,-0.753397547457296,-1.41913344411093,-1.79579413588318,-1.20731300212029,-1.67867913398327,-1.20223436357235,-0.827317953954001,-0.756562539561221,-1.38794687562118,-0.97824657101491,-1.430320217211,-1.295355608176,-1.20254708558359,-0.685362625438104,-0.942659078088284,-1.43966070312265,-1.61902006497252,-1.54440251455631
"NFATC4",-0.0924376665480719,-0.48414070146434,-0.356300820940641,-1.01865970797923,-0.615227949106511,-1.10913805605077,-0.89457132078772,-0.587645398642124,-0.471565067087911,-1.14818244241475,-0.258001516291885,-1.09243532858816,-0.753803072032762,-1.23926256291558,-0.734313597992565,-0.547406146133984,-0.550691461108992,-0.564625491620697,-0.951148106614048,-0.684942328394463,-0.548032254331822,-1.06242826408081,-0.585499474802209,-0.799177487021787,-1.2255555414687
"NFE2",-0.041499476946873,-1.50159407268163,-1.25585725133505,-0.548479224675601,-1.36664829617348,-0.289861815769716,-1.50214035232246,-0.805495239863345,-1.53680649943886,-1.3545504735802,-1.39026368927271,-1.28799940886289,-1.00275715400243,-1.14402500031365,-1.78990938261455,-1.15030270076422,-1.41228450109144,-1.08549931725925,-1.47930781474157,-0.811232985577099,-0.578886988514726,-0.318693273100545,-1.68864713086977,-0.797175868409662,-1.07194438757082
"NFE2L1",1.77125090010648,1.29279607333517,0.825901392106027,1.4429286061864,1.17903158549398,1.53538123760255,0.899510747408639,1.35686096760625,0.948141684088561,0.703181323970273,0.317878221237513,1.35165154069839,0.924283990710309,0.921971878366348,0.93900406883943,1.14776435974058,0.800607719808906,0.684826408930381,1.30505884015376,0.937429624021737,1.13217236255036,1.43206785882111,1.02268480311309,0.972582559215474,1.32843978998002
"NFE2L2",3.80662670059031,5.07828783470322,3.77009672643391,6.30316000507187,3.85671086118848,5.45374574594833,3.57215867578146,3.93615401104717,3.77159839230721,3.44884231242833,2.77775827397269,4.53487100101579,4.6336263118285,3.85448414250715,3.43201399525943,3.42887923941002,4.71105323287659,4.22304546966526,4.00872891802086,4.40074393042774,3.98371332080461,3.83075034152809,4.26126942592043,4.37575132985898,5.21876442746246
"NFE2L3",1.57037433896156,1.32348534842801,0.546719085223818,0.0403374550118725,0.299854801115149,1.6011065763068,0.912181426090494,2.05916831927801,1.66216048873447,0.421948330124872,1.42470607042714,-0.0214703231680846,0.950186077676613,1.16576741491905,0.998079743155616,1.00502204993453,1.26925786920933,1.24149944695536,0.644888129150862,0.865290152015983,2.27635156995425,1.52838928499102,1.78865625284166,1.13481689335626,0.348453403024561
"NFIA",-1.69761675402446,-0.661103623793639,-0.581918795803266,-1.03025449858648,-1.68450780232171,-1.32543916754963,-2.53451822089856,-1.43334102278158,-1.59085535484213,-1.55459016484693,-1.16221517280772,-1.81668165397202,-1.32661735554964,-1.33877349919738,-1.93627209870231,-2.18408961726178,-1.73953923489019,-1.32105152170656,-1.759100332352,-1.18220869718215,-1.67686322170566,-1.31794979983636,-1.82589352848726,-1.25543229414689,-1.61213751939599
"NFIB",-0.719661927005911,-1.29691816068454,-1.17529861204492,-1.54032630361981,-1.50135332366184,-1.43379281065907,-1.39299850467578,-1.09910624369817,-0.881164911626104,-1.03526989675124,-1.33331199752716,-1.52497518085265,-1.9143976386726,-1.97889138220209,-1.31296967274785,-1.75864906537483,-1.74503765145034,-1.19931912797595,-1.52608065092102,-1.59152328355631,-1.19087186867709,-1.99060125031996,-1.28204701108255,-1.32561224546148,-1.74528038783098
"NFIC",0.665574701525971,-0.305149497745875,1.10115800543366,-0.0245172060316553,-1.27730039709586,-0.488605142464417,-0.950217040327704,0.076583722710582,-0.211779479584838,-0.281625290175962,0.273194176939234,-1.41631573505993,-0.785905865714938,-0.731487513512558,-0.660256313024377,-0.642781500849635,-0.725234444798151,-0.592892544982913,-0.603623317810739,-0.613580883173472,0.0352615638887365,-0.184901113352038,0.272795823712601,-0.587524260689193,-0.765657248458681
"NFIL3",0.511661657272089,0.917039289734743,0.553252635309009,0.39378929285104,0.97256661235587,0.934975607634511,1.38812223089113,1.29420069380809,1.59865089600398,0.261607458060228,1.29931102306626,1.32168379358799,1.27905985145981,1.44996601301139,1.81308410992813,1.477539325775,1.065805833166,0.755505187172739,1.37802933311831,0.560236899107087,1.5691209519929,1.40457293381958,1.00173637120143,1.02831829421903,0.852240649044131
"NFIX",-1.09673112649625,-0.911031582130135,-0.938945952548334,-1.63519780357344,-1.65715747271938,-1.72637988300402,-1.71253233429066,-1.06108685843595,-0.737581570384339,-1.22949581252565,-1.15321515321893,-1.66975983626645,-1.68625175891032,-1.3131606467975,-1.41761868577645,-1.53855785985958,-1.5982933719043,-1.3871200742744,-1.15148692854819,-1.33260143627539,-1.06077464775138,-1.57707302445724,-1.84226451159708,-1.31411194406815,-1.3920314000279
"NFKB",2.87221179741074,3.37054455709651,3.88488134750581,3.35316615255143,2.72510039540859,5.7690065453454,3.37287281428972,3.4503206632536,3.66574339072052,1.25124588406167,4.51489603331191,2.65647193523135,3.20981283896972,3.43091793898224,3.53528149369191,3.33434052599182,4.06117297923295,4.11879110260945,3.65770659591532,3.59860621609674,4.14230371019224,4.00353167981122,2.83116837922512,4.1610972279051,4.17017371009872
"NFKB1",-2.10350887196212,-0.489637409910092,0.173826447979235,-0.855748760270824,-0.803714900332567,2.3242676839802,-0.342826793031147,0.109562444759407,-0.0498803764697899,-2.48065854487976,1.08496228184342,-0.520509584115917,-0.492908756657528,0.228321312017452,0.2418049667424,0.0274331254648012,-0.27761649713709,0.0612385695532554,0.0713419341056242,-1.24397154192654,0.630367384601303,0.55828953293928,-1.02997087489457,0.187000116628472,-0.0622190160604734
"NFKB2",-0.559022841862529,-0.519251859504811,0.681031548459265,-0.404568401249746,-0.656259945153336,0.383866843050574,-0.179698729759763,0.165014360811057,-0.148238287105512,-1.64619693021272,0.240597518068616,-0.481466968756347,-0.431613815952244,-0.182915308302235,0.471578675375929,0.313450285278175,-0.256010129669144,-0.191833812398163,-0.119884888328898,-0.360972527640367,-0.269223508390641,-0.0678188614049633,-0.727389424858353,0.211220899493152,0.678808276105802
"NFKBIB",0.573628317842378,0.664923967296082,1.10006522068815,0.770988304818022,1.0223980949167,1.20995466413655,0.301277603103874,0.573832732724245,0.578645373978541,0.0120038815780383,0.89516322505689,0.560995961899367,0.266763684705349,0.374370894649171,0.914035920939681,0.364606938735014,0.965218868112951,1.58836351465336,0.529685217093116,0.89204001218228,0.63858781346638,0.490299501815066,0.158860618080792,0.999126740218161,0.807733208755863
"NFKBIZ",-1.7083871083009,-0.893645946919269,-1.23421156956712,-1.50154193853546,-1.65692522190011,-0.364831106002989,-1.87832106673864,-1.29047747699731,-1.21216883871371,-2.04187666762677,-1.27557825617512,-1.39188722520015,-1.83895100073953,-1.21748822038743,-1.2092344646553,-1.23634578393306,-1.27889907232323,-1.11976890799839,-0.991508097616949,-1.69783418902078,-1.05693216890766,-0.637130226961457,-1.98708779581453,-1.63295783917725,-1.0297709439572
"NFYA",1.43652951690591,1.05223187262596,1.34089410321253,1.14292781003307,1.41346068149579,1.2194963135378,0.819707041413264,0.850378339470307,1.17979724820125,1.26770737638881,1.19389444413517,1.1244884462947,1.28990369961205,1.468655868043,0.737830367920071,1.27717127366359,1.04779753440151,0.940635511299371,1.53270462319658,0.953779010292919,1.08043047494792,1.54902278250119,1.28729055743334,1.21093048266637,1.65095643167769
"NFYB",2.39286415372381,1.78664662366369,1.60761573947148,1.60852781952437,1.03556874708931,2.15054815007958,1.31095808150632,1.80221773879749,1.78376420739433,1.04347022365481,1.70633767663432,0.923322023490611,1.40474395573602,1.97537040244777,1.41096446014049,1.67607927685616,1.73736681352681,1.99926513268908,2.38576305289235,1.62160693171802,2.33271682896599,2.83248736214567,1.67551813892844,1.94665341019551,1.58315768469067
"NFYC",2.23077237784703,2.21287063836695,2.17149198500744,2.37177391612689,1.62684357284265,2.52269084078189,1.49796616073678,2.22677750918457,2.21399583000842,2.12318743195236,2.28762575276815,1.4804788523244,2.13186986479279,2.41323040415734,1.41475256351829,2.36743757279347,1.88322099662462,1.90180102201606,2.2692927563381,1.896194277863,2.26755382774719,3.41698000949151,2.19343651045578,2.40270290542147,1.77488368763305
"NHLH1",-0.768424517616241,-1.44509185944652,-1.22257730144324,-0.783540865480925,-0.649147874912983,-1.07603072799143,-0.924273086836494,-0.345754577558461,-0.528710097281792,-0.799631179737603,-1.20333834548576,-0.0685455370107505,-0.385702003704251,-1.11053726574124,-0.807364643866244,-1.75651164412049,-0.699319505506557,-1.00655560101134,-0.597059923340695,-1.51359761442133,0.196668784263693,-1.47605488855351,-0.434487332933966,-0.797149919446104,-0.695299043550741
"NHLH2",-1.28118246963919,-1.88528537983596,-0.26309121217288,-1.2738611374391,-1.52242173729188,-1.56159573029692,-1.43294190858779,-1.17502990812908,-1.28949925694593,-1.4916252146324,-1.41827322658607,-1.42766798336221,-1.46223483235781,-1.61005869646602,-1.86655637099064,-1.88869283268188,-1.48245514567033,-1.29134937240359,-1.47531498381623,-1.15330990068306,-1.28979405751141,-1.52347120959342,-1.47867854367475,-1.72109834850736,-2.05695402872712
"NKRF",0.408715406230114,1.02581713892238,-0.0469545458731855,0.507698198509919,0.723157248067814,0.382684262783476,0.677182159908469,0.703265532141472,0.585712495356445,0.586411323565687,0.40183781036134,0.639390659295697,0.448071428847246,0.302980584990978,0.292411590288553,0.635487181553669,0.268158762478025,0.502099809957845,0.514091522584687,0.247389479699536,0.921784057340591,-0.0825197175560127,0.708540655936139,0.227340529625892,0.786270828151455
"NKX2-1",-1.7226389637371,-1.6307592151365,-2.0093726264308,-1.7909411536063,-1.8571535670093,-1.67439711617571,-2.3777482034175,-1.7327939140834,-1.71492089468805,-1.21565244950808,-1.74080480173921,-1.65646450652703,-1.89762191993248,-1.74715853643214,-1.76220844595514,-1.52698059261267,-1.87765724994268,-1.66077919246186,-1.84470794291146,-1.95850812781809,-1.93981002659189,-1.73976698454678,-2.02625287680739,-2.03725923502366,-1.52554582679324
"NKX2-2",-2.60473477863641,-3.0085934854771,-3.11638733268643,-2.99067594057337,-3.73512213103397,-2.56243202020319,-2.80915034277508,-2.67471969880641,-2.84004763112051,-3.35523314995396,-3.39413190512262,-3.27858030901262,-3.19388496094491,-3.08571525022785,-2.69340551033867,-3.51135647582112,-2.3054937216773,-3.08361381191703,-2.80687076905664,-2.97912312546095,-2.93066575603972,-3.15251296481959,-2.71031306128557,-3.14777797765139,-2.75641992608811
"NKX2-5",-1.15838595505649,-0.049012324845543,-0.783587204356822,-1.54602061049474,-1.51458205668306,-1.43330554035157,-1.34671687644655,0.138853367001605,-0.404339589765542,-1.10820651106585,-0.718599824381759,-1.68669062711717,-0.884769463900937,-1.16457357495602,-1.12913251578917,-1.38187044021095,-0.695627479106023,-0.962845834042344,-0.962371037489061,-1.95757615203717,0.0871631759951057,-0.895130229579029,-0.660720499710887,-1.41867514184635,-1.64256724388967
"NKX3-1",2.39442096198707,1.66455767923623,2.00064662285171,1.34048552667192,2.12740746976954,2.26644052330356,2.33448668268004,1.93776235700803,2.05255194462544,2.11539429876862,2.35512428359205,2.44544134421566,1.83886214426108,1.93800645113669,2.10423622599595,2.16126920571587,1.90720479928169,2.6367820441695,2.27722421846293,2.14834799159419,2.36554787030538,1.92293383743577,2.32615033201821,2.35270411521158,1.35312591227756
"NKX3-2",-0.662076206567809,-0.278834778295591,-0.20564442931154,-0.0556188051921173,-0.943730613508941,-0.571360078730235,-0.224179233798824,-0.410761963275718,0.141086932054406,-0.854843410175306,-0.600537212964267,-0.676689638772638,-0.265454329681035,-0.0109847663084231,0.0234775346099794,0.00931514971234269,0.421571455141348,-0.101004762231359,-0.689384449548776,-0.12049033872159,0.613503662184669,-0.0830669706803282,0.290722812706377,0.249243772380954,0.0524554870493962
"NKX6-1",-3.71966845816403,-3.30817014657131,-2.45008291959556,-2.70691143697758,-3.1320145970946,-2.73141847714265,-3.1827525686677,-3.51165484745291,-3.22881637917418,-2.95376752651157,-3.18640914510698,-3.08220811595949,-2.91415060344316,-3.21081371713142,-3.08730873993305,-3.23977380160844,-3.02785760143938,-3.03083020094624,-3.0197463115101,-3.07464382583943,-3.29584355425953,-3.25832467818048,-3.405532410516,-2.82126970505115,-2.78174709085313
"NKX6-3",-1.36466906438117,-1.39127736953804,-1.26137372112421,-1.37456993722987,-1.25008931593505,-1.31363984644252,-1.41527652761195,-1.47457722842378,-1.36546149155409,-1.36388152585998,-1.24890472904191,-1.14057838985637,-0.656965058849245,-1.68925504679965,-1.30747340821468,-1.38221563752122,-1.30757539005894,-0.722723093873427,-0.990054600724935,-1.22113858000831,-0.832202920501004,-1.48715868171627,-1.55308554209723,-1.56496623275773,-1.62228256251961
"NONO",0.307203334081316,-0.350253361572328,-0.123937692509093,-0.853804465528362,-0.33437882874195,-0.455290294248044,-0.832611612738215,-0.790592297884703,-0.751512958989271,0.484476471537066,-0.629349328529075,-0.0267521997531207,-0.414903880754577,-0.631839790182716,-0.3274951947524,-0.292805045127252,-0.773651459551816,-0.375717908868895,-0.740425286619011,-0.0613606475939784,-1.15670995370952,-0.365364568817858,-0.342541839166205,-0.855525095832985,-0.629807391461814
"NOTCH1",0.347340889508796,0.0523801479932003,0.923805066418564,-0.0675651870407087,0.299241458187487,0.160155309538225,0.937753675696968,0.316730887194563,0.622507931232277,-0.149136278477241,-0.049218235969917,0.420118800339289,0.596406570538889,0.485125917192964,1.07855564210218,0.830905407933787,0.466460776299464,0.197051074709158,0.492059423191003,0.286533719275199,0.84936474062319,0.226636189263545,0.931064341216081,0.798029026841227,0.924641995850071
"NOTO",0.117604039895947,0.532632875907013,0.257017814987795,0.218229611409698,0.781756896960932,0.598254329455127,0.620488101294904,0.866693251500379,0.348487785974923,0.151219858734974,1.02396765145597,0.41904667200247,0.201779263275579,1.04550930305089,1.21000931939724,1.08190102144677,0.498388916867502,0.717770771064505,0.697104127904294,0.152167972296766,0.671575745091507,0.901676448812178,0.575955340936386,0.33409171582257,0.406764265221405
