"","DeconRNASeq_CBSX.Melanoma.scRNAseq_B.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_MOMF.NBAtlas.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","B.naive.cells_Subgroup.1.Iteration.2","Macrophages.cells_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.2.Iteration.1","Macrophages.M0_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACanProMet_Macrophages.M1","CBSX_CCLE.TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","Epidish_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","DeconRNASeq_LM22_Monocytes","Epidish_TIL10_Monocytes","CBSX_TIL10_Monocytes","DWLS_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Monocytes_Subgroup.3.Iteration.2","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK.cells","CBSX_TIL10_NK.cells","CBSX_MOMF.NBAtlas.scRNAseq_NK.cells","NK.cells_Subgroup.1.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_NK.activated","CBSX_LM22_NK.activated","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","CBSX_LM22_NK.resting","DWLS_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","DWLS_TIL10_CD4.cells","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.cells_Subgroup.2.Iteration.2","CBSX_LM22_CD4.memory.activated","DeconRNASeq_LM22_CD4.memory.resting","Epidish_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","DWLS_LM22_CD4.memory.resting","CD4.naive_Subgroup.1.Iteration.1","DWLS_BPRNACan_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","Epidish_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","DWLS_LM22_CD8.cells","CBSX_TIL10_CD8.cells","CD8.cells_Subgroup.1.Iteration.1","CD8.cells_Subgroup.2.Iteration.1","Quantiseq_T.cells.non.regulatory","CBSX_LM22_T.cells.helper","DWLS_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","Quantiseq_Dendritic.cells","Epidish_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","DWLS_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","DeconRNASeq_LM22_Dendritic.resting.cells","DeconRNASeq_BPRNACan_Cancer","CBSX_CCLE.TIL10_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","Endothelial_Subgroup.3.Iteration.1","Endothelial_Subgroup.1.Iteration.2","DWLS_LM22_Plasma","Plasma_Subgroup.1.Iteration.1","Plasma_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","Fibroblasts_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","CBSX_LM22_Mast.resting.cells","DWLS_LM22_Mast.resting.cells","CAF_Subgroup.1.Iteration.3","CBSX_MOMF.NBAtlas.scRNAseq_Neuroendocrine.cells","Neuroendocrine.cells_Subgroup.1.Iteration.1","CBSX_DWLS.NBAtlas.scRNAseq_Schwann.cells","CBSX_MOMF.NBAtlas.scRNAseq_Schwann.cells","DWLS_MOMF.NBAtlas.scRNAseq_Schwann.cells","Schwann.cells_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.1.Iteration.1","Neuroblasts_Subgroup.2.Iteration.1","cycling.Neuroblasts_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs","cycling.SCPs_Subgroup.1.Iteration.1","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells","connecting.Chromaffin.cells_Subgroup.1.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_cycling.SCPs.1","CBSX_Jansky_signatures_reduced_SCPs","CBSX_Jansky_signatures_reduced_cycling.SCPs.1","SCPs_Subgroup.1.Iteration.1","SCPs_Subgroup.2.Iteration.1","DeconRNASeq_Jansky_signatures_reduced_Chromaffin.cells","CBSX_Jansky_signatures_reduced_connecting.Chromaffin.cells.1","CBSX_Jansky_signatures_reduced_Chromaffin.cells","Chromaffin.cells_Subgroup.1.Iteration.1","Chromaffin.cells_Subgroup.2.Iteration.1"
"NB384",0.00619095217591192,0.658933607441565,0.77107426520318,0.341824092877394,0,0.026523509601427,0.0496648281572643,0.176804851385397,0.0285807237573831,0.184259386965862,0.125065984687401,0.125790519128349,0.116408430612237,0,0.0660368608063623,0.0204325267985199,0.0799055426600643,0,0.132087542912071,0.256375969324704,0.237518420310035,0,0.0896087125230462,0,0.00840315886917473,0,0.0364264280792032,0.481343422910117,0.0641132921153208,0.232460714191749,0.0429281066220278,0.131681051814333,0.0891422485197924,0.0414600857201286,0.0103967032690798,0.0860076534016058,0,0.137933687769273,0,0.100290158783601,0.0887141049446559,0.00915742249983545,0,0.0232742936344175,0.0306071572484144,0.068043001327605,0.11181307087362,0.128196621742519,0.341066392558435,0,0.529128346179637,0,0.026402824224985,0,0.102253595218778,0.231056039078059,0,0.068278260098654,0.165192323915093,0.139003383832662,0.0622140930518114,0.026698163403741,0,0.220522575927645,0,0.0579308168450561,0.206849034189192,0.138116756054363,0,0.0702513073650935,0.184951166906474,0.00736166430507551,0.0883321071369842,0.119379834341418,0.0452876671824421,0.130139266808501,0.127334472275594,0.15168414074441,0.245931740541517,0.284145802395748,0.031603438662741,0.00563445558978942,0.0629273373055108,0.396708432398806,0.84831585925559,0.784481612911284,0.132523513230906,0.547895045210504,0.266593583677101,0.0843592367719453,0.069153345646994,0.326334053479994,0,0.028632753571896,0.0853498381948443,0.0893954736520767,0.00147154911661385,0.0525089370229751,0,4.78998308908456e-05,0.221419632065955,0.0648205813530353,0.58767349511042,0.0172296362967436,0.190375434606171,0.0474238598235825,0.0462234489729339,0,0.871511190191104,0.871511190191104,0.239426427741614,0.0485282574212232,0.0971289807470016,0,0.0301396842072413,0.239426427741614,0,0.0485282574212232,0,0.0971289807470016,0.242489786214956,0,0.0661442016271357,0.0301396842072413,0
"NB385",0,0.290587700645677,0.632955269344912,0.624307367452054,0,0.00121029464267673,0.0601516686079393,0.204099807467422,0.0182471247683296,0.1299923288271,0.0486197105645887,0.0290160828845434,0.0880693047473469,0,0.049294369939483,0,0.0848177091025398,0.133512299900481,0.0256899634571628,0.139649874109538,0.14363235537788,0.0172274490493576,0.0915542124928224,0.00146819289644872,0,0.135683641920525,0.00249490790206137,0.502715049254304,0.639389295720499,0.416549831741502,0.0266988661235645,0.0502676624487015,0.146556209449481,0.0420860020831244,0,0.098963390790989,0,0.0388024840825151,0.0479661897923462,0.0856258720003218,0.0779615297409499,0,0,0.0206737710381095,0.0246152262034498,0.0596702136675184,0.0607892509124262,0.0719208016331686,0,0,0,0.361841488787393,0.158930611957557,0.0156448754131197,0.1843391044791,0.180362400613292,0,0.132606192223724,0.157229269556398,0.2218383794347,0.116981214136915,0,0.0338905034339097,0,0,0.107564069382607,0.0720065786361172,0.132046030176555,0,0.091448613618804,0.395007833291384,0.105449517139947,0.149702244287294,0.146391959694114,0.122761982283228,0.0142293765899202,0.0208807900336742,0,0,0,0.0355201835640184,0.0417264240164569,0.0738821755385742,0.432762801716558,0.748234869853489,0.767424661279602,0.0691611490308457,0.467835989782365,0.340743871488907,0.149686791987587,0.156272073946675,0.430357625318423,0.0226846363194277,0.037442632723501,0.0332832139083848,0.0467039699208686,0.182229207037524,0.00599361877321386,0,0.0115047490437342,0.321077088354785,0.0143292232461974,0.385741189649869,0.0333159727548571,0.126079953640273,0.0527951946793614,0.028487866570944,0.608124676573766,0,0,0.268827380326144,0.134629811531651,0.195736328094337,0,0.012089556714902,0.268827380326144,0,0.134629811531651,0,0.195736328094337,0.302603479857719,0,0.257245511894583,0.012089556714902,0.112009615598945
"NB386",0,0.374837510629409,0.829465906479964,0.317205395895656,0,0.00782418716360915,0.0519682550082639,0.110895801397933,0.0871727603672567,0.137104267492615,0,0.0643852642927259,0.065431144987071,0.0783052440810042,0.0638531791987556,0.183320116209074,0.100854713741289,0.34411001035645,0.13742486470462,0.129624882646459,0.28960425601488,0.127987395092668,0.161429248016699,0.0846001639877669,0,0.345722911657239,0.0927710495804878,0.364766897151003,0.630706487581184,0.42113371786386,0.0823953402495707,0.112130606076591,0.136683162693394,0.0766496398685865,0.0226976023535667,0.0780863406661802,0,0.0363553642441566,0.195409278277811,0.0986995062140562,0.110886074037772,0.0174600522203886,0.00474808969896054,0.0238993801794034,0.0323658634275375,0.0285378589501713,0.0526605806424709,0.0809685058116789,0,0.0184127356557158,0,0.15172732012347,0.00980070691867687,0,0.0891760853801395,0.00734963231239065,0,0.143184481983262,0.201319943282794,0.26947087527606,0.150451664541354,0,0.0702293942702004,0,0,0.0837018289681416,0.0663658215007561,0.0537294270683826,0.0674580898255266,0.0596785220964902,0.232185590527095,0.117825284377333,0.138677879622363,0.12348942224651,0.0415276949358388,0,0,0,0,0,0.0295909343530311,0.0156000302276295,0.0390464294142146,0.461232771513137,0.487119268862597,0.872460109113159,0.0743160759042121,0.286816727567475,0.189037782515291,0.0732287696743366,0.053778671830264,0.354148845322899,0.0282230142166306,0.0284922183351694,0.0275807246406894,0.0359313055088386,0.364690303680975,0.0645386643088278,0.0138976390173316,0.0740684583273269,0.371136145315079,0.00592282184237693,0.232572496609702,0.0774954522128209,0.129341685093684,0.121975686493723,0.0514259837388479,0.170171167834172,0.237686178630747,0.237686178630747,0.213667473641113,0,0,0.497784387774158,0.366110867881167,0.213667473641113,0.214895402945474,0,0.192215976885366,0,0.315217683321593,0.497784387774158,0,0.366110867881167,0
"NB388",0,0.82586588625141,0.599589029248165,0.376921218178032,0,0.0516603106470424,0.0158322484675073,0.175604266368011,0.0230909781283168,0.148911359573616,0.0348808681601032,0.0936478672886763,0.076798274805608,0,0.0501896477982579,0.0197636563909299,0.0830467747842252,0.343576173916233,0.0218932181412356,0.381151568333021,0.120814390143496,0,0.0819060083097388,0.0364888280836829,0,0,0.0133399160547338,0,0,0,0,0.05937392100242,0.00185237596604468,0.0279607582674026,0,0.0552229142403383,0,0,0,0.124401774105257,0.0905368582104829,0.0287188371039212,0.0174924551726659,0.0379921198190175,0.0586382013908244,0,0.0164084327392205,0.134997837470226,0.0903998727345537,0,0.427659301866926,0,0.00351701538013341,0,0.109540501750409,0.28086124043539,0,0.053610561241241,0.185276579163017,0.264606760900888,0.203247422727695,0,0.0481239748729978,0.400410970751835,0,0.12491383660259,0.0951676211552498,0.254438793729935,0,0.0782042083151613,0.227845010360793,0.15709477843898,0.195583687751291,0.200174467164649,0.0460944712706764,0.074583656306431,0.0745480880021333,0.0512985799299538,0.168643043003264,0.414432594002173,0.0679257296054331,0.0160345944726346,0.0540565212063538,0.419474108330369,0.914736733097523,0.840266448816649,0.150917986539388,0.509221431772388,0.391482770534819,0.0870126781233422,0.0700876046614748,0.30320972277034,0.0243983350710055,0.0697511078974583,0.091280420489214,0.0797631970589752,0.0995866051738131,0.0375479585817306,0.00253777526397037,0,0.271647631348189,0.0907957090346926,0.565125009021397,0.013883218731756,0.17106149188053,0.0564905479652398,0.0423297681975319,0.0182927121680454,0.675462074023459,0.675462074023459,0.212871664283728,0,0,0.227767877804778,0.108303238190644,0.212871664283728,0.0756671524448496,0,0,0,0.299320359120708,0.227767877804778,0.0211028957269135,0.108303238190644,0.0424726790367592
"NB389",0.0461972759672546,0.305198850430009,0,0.931799154670502,0,0,0.00084302483464248,0.179307907846311,0.00766153463041755,0.138152303751993,0.0218779573081293,0.106848811243196,0.060848737515849,0,0,0,0.113182812902942,0,0,0.0223596980695861,0.204792918578375,0,0.0792751262162742,0,0,0,0.0864945982764868,0.333732265067717,0,0.132366023757343,0.0240487112089538,0.12778437207697,0.0406580343895796,0.0954360938188255,0.0282637523291075,0.0742446343221331,0,0,0,0.0389061880183618,0.124731235753146,0.0391275937245616,0.0640816734053463,0.152938940901637,0.032901954923612,0,0,0.107129832942418,0.597940257970044,0,0.0179830733119991,1,0,0,0,0.0116468281611229,0,0,0.0832520040630733,0.00080282979140575,0.181089288676034,0,0,0,0,0.14904381234222,0.0722284237250217,0.405803688664849,0,0.102950320394782,0.206778480369181,0.107757915189412,0.0807749602495692,0.170534191497645,0.0520729186297474,0.267714814505433,0.215457121350923,0.100762110143848,0.594196311335151,0.497201451555169,0.138132638583342,0.0718589143995311,0.0261948026025728,0.401782884828651,0.849580302514994,0.839829602937094,0.285092149190516,0.741862645672042,0.643433675624722,0,0.132335346770455,0.330147512928811,0.0445560434948786,0.110772131364603,0.107659762470843,0.108196175977599,0,0.131092511771088,0.0225047008985568,0.0668078238071206,0.218638897334052,0.0992327671272565,0.643955368481524,0.011322670854035,0.129371723838255,0.0652546221757746,0.0714928751937243,0.481931222311645,0.0942373148927836,0.0942373148927836,0.252375576972399,0.0899655448447092,0.111141083985495,0.0258924209975112,0,0.252375576972399,0,0.0899655448447092,0,0.111141083985495,0.265693200715955,0.0258924209975112,0.0568063812628079,0,0.00321876582783502
"NB390",0,0.598380098457409,0.857091627860222,0.337273647490331,0,0.00201412541719997,0.00857760028952397,0.228172926095322,0.0704248038351131,0.203030705122557,0.0240726437557391,0.118134366883628,0.0865947596705484,0,0.0236111133080107,0,0.0930783085197294,0.438977697960356,0.401315008409642,0.726588198325182,0.395976968708446,0.0108537690600794,0.209123104376628,0,0,0.00950996689849972,0.0211409931173691,0.353492215054806,0,0,0.0345309997367482,0.178719325318796,0.00857618245441112,0.0298127499374315,0.0657912667258045,0.0275856916514773,0,0,0,0.0741911063944987,0.108261718842405,0.0236762974935862,0.0152518960764466,0.0319167338308338,0.000281154467010374,0.0282997679116861,0.108799089511692,0.0813659712392127,0.304070997172403,0.142908372139778,0.505303478413275,0,0,0,0,0.097628919687834,0,0.021685767377302,0.220457698882704,0.131504443081695,0.0745706291002732,0,0,0,0,0.0604282461390673,0.0446585052761062,0.0632457382719287,0,0,0.0948917388455216,0.0246410646398382,0.0592193223034404,0.121524730659927,0.0205521805255296,0.146648911388631,0.178816069066292,0.0122412823799322,0.356058737379491,0.273411801674818,0.0261086369758715,0.0455714489135348,0.0708766700831981,0.4360200906678,0.953630016775363,0.848147293237953,0.190371944367568,0.468551236284717,0.344493606650746,0.051448279073676,0.0621512955604084,0.264863278090292,0.0414491194744551,0.079281521317926,0.13441642929038,0.0936435219463888,0.0115211224524481,0.0964880523860913,0.0270367479514136,0.0185695448589564,0.229833732342921,0.0921227948844831,0.565338363941462,0.0646085749226584,0.345277497540018,0.0656223792162083,0.0706216442613549,0,0.784427137119399,0.784427137119399,0.317646657478567,0.0723503507532197,0.216200361237272,0.0136513368693937,0.0172038802916713,0.317646657478567,0,0.0723503507532197,0,0.216200361237272,0.221094289517121,0.0136513368693937,0.00525329038789996,0.0172038802916713,0
"NB391",0,0.828207141723901,0.361985426703929,0.410341040778246,0,0.0718342168261965,0.0150985127328743,0.099599989437898,0.0917719327590173,0.208659972647716,0.0935267104638681,0.132851442420819,0.1235792298058,0.0232744060565553,0.133956462018981,0.124968133908416,0.0609613423933568,0.193756217997767,0.0862238498049398,0.243081289025972,0.273379270527987,0.0372914534894438,0.0922921087490921,0.0079983606888976,0,0,0.0516675488902474,0,0,0,0.0352797451969398,0.063203231349865,0.000455131257125728,0.0461012498742102,0.00391597035246581,0.102472245352744,0.00659275876365662,0.116309920223018,0.175865293450662,0.124985427279745,0.11142606147805,0.0533685313077292,0.0334163054050351,0.0922193129251117,0.0306879932872139,0.0105774578592837,0.00174492986382645,0.107913331206629,0,0,0,0.0112468648519015,0.00650357707424065,0,0.118361494919692,0.0849235794389016,0,0.077076984464803,0.167508263335924,0.0842508400894826,0.141360569740292,0,0.0445979341321532,0.62676770844417,0.0176518304945094,0.10724816895047,0.0821260433348745,0.3129974039921,0.0714731411846059,0.104895337065159,0.272464659264421,0.0840542748460377,0.136766463944862,0.138050323946998,0.0988136800374059,0.0589424491608225,0.104498687833503,0.10044876226376,0.25574663265052,0.37751867616244,0.177518402765752,0,0.0617004809072708,0.418264236317626,0.747389813152952,0.866719090535146,0.105780362281402,0.461246621296612,0.154430485951368,0,0.0489851660558095,0.329029042334195,0.0221305665348205,0.0404589170478521,0.0685768117882304,0.071619567255572,0.0599431211197893,0,0.016444990881786,0,0.271114111091516,0.0349138289968731,0.526340523346449,0.0163829949857677,0.184432953734635,0.0613192074793156,0.0509573624687691,0.495549611569753,0,0,0.208753734492973,0.0746052988768163,0,0.376371554462417,0,0.208753734492973,0,0.0746052988768163,0,0,0.295696653937275,0.376371554462417,0.122344733756847,0,0.200400104830673
"NB392",0.0302010995014401,0.657159465324299,0.784924071156431,0.286581851287827,0,0.0666519808311622,0.0188088961795706,0.167876093812069,0.00889037856742125,0.12736177475942,0.00244854483923968,0.0815873110572498,0.0590046259911116,0,0.0120220228803397,0,0.103442635362621,0.234746786588131,0.287885669796865,0.301144676388644,0.151757010410639,0.0379772718037341,0.101489875993704,0.00827995871503862,0,0,0.0348298156560656,0.189416952669426,0.18233136570398,0,0.00210169551084933,0.0641918148297668,0.0263667996503811,0.0444862897895644,0,0.0619028739927597,0,0.123378457404239,0,0.071932427293696,0.0893366483368309,0,0.0164739050153904,0.0661693681155739,0.0409586758911913,0.0177209086536745,0.0947497370855115,0.0949907955866154,0.342840534675701,0,0.640418140147201,0.130792572801673,0.0688652888309421,0,0.0852451907032142,0.199483018799209,0,0.0511440640412069,0.17725159574275,0.197817089304751,0.0973706325470507,0,0,0.0842833560418962,0,0.104304182315583,0.135828769299931,0,0,0.080780975332794,0.25016168184313,0.0777751100200694,0.117933992655583,0.14320885472744,0.0636583116083745,0.105691032578617,0.0269136607841599,0.0527027122197409,0.224944231937865,0.277912714625952,0.0593019795921481,0.0251672847382981,0.0880397720351369,0.42620627183713,0.905450056183489,0.817028442287711,0.206576536457394,0.474287119877277,0.359817900232674,0.0752411080117751,0.0548503724893641,0.300395729653521,0.032436166024277,0.0705736449980262,0.0813018497781018,0.100712215361754,0.0206815509957152,0.0835325787826273,0.00599737122555807,0.0687671725016228,0.249903265654919,0.0432461134671903,0.599810309546786,0.035947337767445,0.287510172615739,0.0601561700743333,0.0851312859166849,0.382994492560233,0.0831399982268532,0.0831399982268532,0.209813911739742,0.266953090883268,0.246588745789413,0.221595106886197,0,0.209813911739742,0,0.266953090883268,0,0.246588745789413,0.319620384175804,0.221595106886197,0.128457309670302,0,0.110880756678127
"NB393",0,0.455426369303094,0.645214845153594,0.42754101483314,0,0.160881758489169,0.0366220381823095,0.0885562803680884,0.0347526553081094,0.196659290327857,0.0805313643454778,0.144583306956958,0.105356086650051,0,0.081803385254604,0,0.0860751971217624,0.0772342998456657,0.074755465554428,0,0.134848067415481,0,0.079249046151722,0.0687766629021618,0.00240929985263301,0.0269912605398285,0.0442702115075103,0.522785837714131,0.0171037070650388,0.459690831495038,0.0349050453853885,0.0643084231107312,0.0788454336990305,0.0454774277128357,0,0.077989841039936,0,0.147492471402461,0.212873367959908,0.100011701634398,0.0726839753015325,0,0,0.0541532424539689,0.0635680487295865,0.0558550495220433,0.0409550846267646,0.0788191249236542,0,0,0,0,0.257873413867527,0,0.211044915263538,0.294323674470647,0,0.098537032459634,0.179429948004459,0.203001999570791,0.151563868168845,0,0.071843587870985,0.352375854993773,0,0.091370306547614,0.119392240594972,0.18652060958609,0,0.0783399057710582,0.340861747185256,0.08328518258476,0.139778583551397,0.151900183349437,0.0629594822721902,0.09899755965687,0.204915514057838,0.083471777620834,0.215869383714241,0,0.117125074503404,0,0.0956495408812769,0.386420600890708,0.811629388544226,0.809351314101101,0.180371820567417,0.530223717215646,0.192728887678819,0.00338011655306053,0.0839781330781976,0.281627310288487,0.0391992084345413,0.105810399915808,0.118050038928964,0.0724016561094985,0.0024174687985092,0.00478923389488401,0,0.00259795084593985,0.115606602432231,0.0428406513409321,0.509869059125125,0.00227496919300522,0.0859567791992833,0.056572089592922,0.0526359471679471,0.459506275006752,0.343828483890646,0.343828483890646,0.254167264307905,0.0860885063821376,0.152868574346672,0,0,0.254167264307905,0,0.0860885063821376,0,0.152868574346672,0.217755463349898,0,0.0331274369909444,0,0.00963369861566576
"NB394",0,0.1598485630513,0.620603034756376,0.264900050588587,0,0.00464932169187266,0.0942998391261075,0.211057989760739,0.0603501747601726,0.146986213670457,0,0.0360980123224767,0.072634730549334,0.00096744237803924,0.0186123973578252,0.050832568715806,0.0791500449703781,0.161254990720936,0.141471270090746,0.177589892423364,0.126933579593139,0.159336837069176,0.168629842363834,0.0774239534669337,0,0.0725761801638353,0.0334487841641499,0.0982363678500801,0.0431504966201735,0.125074719072883,0.0379533866459969,0.0427291406855847,0.073463563469239,0.065663110037573,0,0.0645688720400911,0,0,0.138379246572346,0.106407664430776,0.0652714408637965,0,0,0.0132314718021474,0,0.0649148203360252,0.044297348549902,0.0133233658794519,0,0,0,0.350571882838847,0.232145021877231,0.292755898568715,0.203260281136216,0.313919834324355,4.258333988002e-05,0.0997288214434372,0.0970305692932911,0.277843543581118,0.0643415217239742,0.102306807313607,0,0.0288250824047765,0.114767521783462,0.111897150770526,0.195994108378623,0.32124412618401,0.0646224200567396,0.167159301497489,0.238162526797704,0.00035241712697839,0.0805556331597524,0.0930479277400873,0.0343645588225172,0,0,0.0373231833503306,0.0424969526912935,0.0657487476400182,0.0614359807379146,0.0401842104420941,0.0177094772623616,0.405658128276954,0.185114355962907,0.71286140398478,0.0537802682239199,0.39658259543293,0.200448060581155,0.134137016994531,0.0618678282341212,0.392127662854173,0.0256966327401836,0.0175943447231641,0,0.0442181039963257,0.211319675925036,0,0,0.0229401684818812,0.293133493448149,0.0106874614213811,0.308791820064343,0.0330035223734165,0.152590604907625,0.0759127399731361,0.0309734286529227,0.652672188873585,0,0,0.12010569003771,0.0484473259850352,0,0.23014766037224,0.13366795042428,0.12010569003771,0,0.0484473259850352,0.169332375100115,0,0.293107395517526,0.23014766037224,0.0687328247691396,0.13366795042428,0.0421410298353143
"NB396",0,0.467597305110028,0.674678882608993,0.652842223843186,0,0.017107951751764,0.0416573556049381,0.216726121671036,0.0333503406563136,0.150960099684608,0.0513256580216969,0.0354202841427448,0.0960294852486949,0.0273165749978896,0.0225888667419196,0.0742944281891867,0.0857220899624576,0.267200741352313,0.19495797344783,0.196162708373219,0.191174050544156,0.0484988589180757,0.129969957217234,0,0.0163221371935407,0,0.0432422052709632,0.245659754689438,0.49402712261282,0.123558145696815,0.0264886172193019,0.0804144468230646,0.0418868080998505,0.0583167977592026,0.0041722950983753,0.0487753594837957,0,0,0,0.0574077264748871,0.0877470494805032,0.00474024395335984,0.0354749035519896,0.0147007988150926,0.0386533307379527,0.00046883794497494,0.118475688256213,0.0863934306364718,0.041187645558986,0,0,0,0,0,0.103362083669851,0.0104725992047725,0,0.0882869441834632,0.142636538362455,0.210732940557175,0.115062502057656,0.0141048147415541,0,0.308998980197467,0.0368856174275108,0.128005069354619,0.133587074156951,0.23757209408631,0,0.14649780529585,0.192909913117478,0.0444820083803687,0.0413711372118631,0.086746960757099,0.0420275843520671,0,0,0.105505931063313,0,0.103912904096966,0.073254926599039,0.0248357965000504,0.0881605637343854,0.439383392547324,0.739473407284234,0.834032865406935,0.0571656500854615,0.516147496429865,0.356683709376332,0.126194311588317,0.133985162503597,0.395729641241383,0.0139372537579801,0.0299928774484542,0.0542857068493139,0.0578733808753211,0.167830406271558,0.0306850664308711,0,0,0.355597907058768,0.0245821324641822,0.457907834380119,0.0218504324702142,0.17327141987692,0.0634415342802888,0.0371592199209629,0.618288709891576,0,0,0.246270708466726,0.0653680678560396,0,0.177765816734521,0.0750225520466275,0.246270708466726,0,0.0653680678560396,0,0,0.300037679456456,0.177765816734521,0.138577405517864,0.0750225520466275,0.106255394995932
"NB399",0,0.567219745188583,0.868371123968909,0.295026843430297,0,0,0.00768481148246123,0.0858509234781353,0.115377873612295,0.195760091890067,0,0.13849195150736,0.0543031596520983,0,0.0206308151338361,0.0081537551817487,0.0946815992963735,0.446218093458828,0.540894956008511,0.740555238234118,0.583311258113755,0.0694185719374079,0.338696404724484,0.0104699489376989,0.0887336420763029,0,0.0644786703293673,0.286608228021207,0,0.0615426416675834,0.0642508583751609,0.371099013551811,0.0268668652590239,0.0405851223120098,0,0.0457097412748495,0,0,0,0.0729293468829177,0.104934463989315,0.031492369136373,0.0414884084222569,0.0895388536283246,0,0,0,0.0885171698164073,0.194104756502179,0,0.246778516655133,0,0,0,0.0482637315048058,0.0136096677850669,0,0.0156730953419848,0.179335970364957,0.0713927357613012,0.125250664285063,0,0,0,0,0.0359233681779764,0,0,0,0,0.151356206665705,0.0213493887570536,0.0675073782836673,0.113704837135435,0.0432246046316142,0.0415203348731183,0.0632285384682477,0.0243562540314269,0.459105043991489,0.0399430469511158,0.0634403267734435,0.0553455242406473,0.107055351509021,0.465448291648311,0.902363541177454,0.889636790874877,0.174712504265826,0.411171703791234,0.211283905646499,0.007298801537388,0.0665963916179997,0.269016792144805,0.0826487732268728,0.102377943734584,0.0934055912897359,0.0857858112578951,0.0938646838106917,0.0885533281527872,0.0569566427246645,0.0648588955044345,0.249490424885507,0.0490518339935449,0.556573329381563,0.057569572168247,0.211591405969353,0.0792982303961841,0.0825952047202774,0.324315250142184,0.280171916563389,0.280171916563389,0.229444900445706,0.0329972479753109,0.012717357585285,0.0211801955113423,0.225349711635666,0.229444900445706,0,0.0329972479753109,0,0.012717357585285,0.341166569913085,0.0211801955113423,0.341335389807774,0.225349711635666,0.0975378271097248
